27.500000	255
28.600000	330
29.200000	151
29.200000	231
29.200000	236
29.200000	298
29.200000	310
29.200000	323
29.200000	412
29.200000	493
29.400000	195
29.400000	249
29.400000	359
30.200000	355
30.200000	393
30.600000	88
30.600000	119
30.600000	139
30.600000	194
30.600000	269
30.600000	322
30.700000	266
30.700000	288
30.900000	502
31.100000	503
31.500000	343
31.600000	302
31.800000	68
31.800000	289
31.800000	325
31.800000	347
31.800000	388
31.800000	496
32.100000	280
32.100000	290
32.100000	440
32.100000	455
32.200000	500
32.300000	505
32.500000	24
32.500000	235
32.500000	361
32.600000	276
32.600000	504
32.800000	435
32.900000	319
33.000000	211
33.000000	420
33.200000	189
33.200000	336
33.400000	60
33.400000	501
33.500000	315
33.600000	12
33.600000	69
33.600000	134
33.600000	142
33.600000	163
33.600000	271
33.600000	303
33.600000	314
33.700000	252
33.700000	324
33.900000	13
33.900000	70
34.100000	258
34.400000	43
34.400000	291
34.500000	26
34.500000	132
34.500000	145
34.500000	292
34.500000	306
34.500000	312
34.500000	389
34.500000	408
34.500000	416
34.500000	427
34.500000	461
34.500000	469
34.600000	234
34.700000	275
34.700000	405
34.800000	44
34.800000	150
34.800000	183
34.800000	226
34.800000	396
34.900000	406
35.000000	260
35.100000	199
35.100000	418
35.200000	110
35.200000	174
35.200000	246
35.300000	173
35.300000	345
35.300000	367
35.300000	474
35.300000	480
35.400000	353
35.500000	0
35.500000	95
35.500000	99
35.500000	201
35.500000	281
35.500000	438
35.500000	502
35.600000	82
35.600000	96
35.600000	265
35.600000	300
35.600000	473
35.700000	71
35.800000	186
35.900000	3
35.900000	217
35.900000	338
35.900000	369
36.100000	35
36.100000	93
36.100000	98
36.100000	270
36.100000	357
36.100000	358
36.100000	448
36.100000	481
36.200000	309
36.200000	391
36.300000	240
36.300000	301
36.300000	476
36.400000	243
36.400000	332
36.400000	429
36.400000	437
36.500000	216
36.500000	264
36.500000	273
36.600000	50
36.600000	167
36.600000	334
36.600000	386
36.600000	504
36.800000	295
36.900000	221
36.900000	247
36.900000	272
36.900000	344
37.000000	106
37.000000	224
37.000000	263
37.000000	268
37.000000	299
37.000000	462
37.000000	500
37.200000	207
37.200000	294
37.200000	327
37.200000	425
37.300000	305
37.300000	351
37.400000	373
37.400000	460
37.500000	5
37.500000	7
37.500000	197
37.500000	242
37.500000	284
37.500000	378
37.500000	413
37.600000	23
37.600000	45
37.600000	103
37.600000	112
37.600000	238
37.600000	317
37.600000	382
37.700000	159
37.700000	179
37.700000	253
37.800000	48
37.900000	191
37.900000	524
37.900000	526
38.000000	109
38.000000	523
38.100000	63
38.100000	365
38.200000	282
38.200000	522
38.200000	525
38.300000	439
38.400000	34
38.400000	228
38.400000	335
38.400000	346
38.500000	283
38.500000	326
38.500000	401
38.600000	184
38.600000	202
38.600000	521
38.700000	27
38.700000	73
38.700000	113
38.700000	161
38.700000	286
38.700000	385
38.700000	426
38.700000	451
38.800000	140
38.800000	188
38.800000	256
38.800000	257
38.800000	390
38.800000	402
38.800000	443
38.800000	445
38.800000	449
38.900000	55
38.900000	122
38.900000	123
38.900000	404
39.000000	135
39.000000	225
39.000000	279
39.000000	297
39.000000	323
39.000000	477
39.100000	97
39.100000	127
39.100000	262
39.100000	392
39.100000	432
39.200000	146
39.200000	254
39.200000	417
39.300000	138
39.300000	230
39.300000	372
39.300000	379
39.400000	115
39.400000	250
39.400000	329
39.400000	360
39.500000	64
39.500000	162
39.500000	261
39.600000	169
39.600000	182
39.600000	239
39.600000	342
39.600000	368
39.600000	465
39.700000	28
39.800000	39
39.800000	459
39.800000	482
39.800000	483
39.800000	498
39.900000	40
39.900000	81
40.000000	57
40.000000	59
40.000000	136
40.000000	200
40.000000	371
40.100000	215
40.100000	248
40.100000	333
40.100000	411
40.100000	454
40.200000	185
40.200000	328
40.200000	494
40.300000	198
40.300000	223
40.400000	33
40.400000	85
40.400000	308
40.500000	209
40.500000	458
40.600000	17
40.600000	148
40.600000	259
40.600000	267
40.700000	32
40.700000	101
40.700000	278
40.700000	403
40.800000	25
40.800000	341
40.800000	431
40.800000	500
40.900000	2
40.900000	80
40.900000	137
40.900000	204
40.900000	233
40.900000	245
40.900000	255
40.900000	320
40.900000	380
40.900000	453
41.000000	156
41.000000	222
41.100000	157
41.100000	205
41.100000	313
41.200000	30
41.200000	208
41.200000	331
41.200000	339
41.200000	395
41.200000	424
