33.400000	255
33.400000	280
33.500000	24
33.500000	310
33.900000	201
33.900000	276
33.900000	324
33.900000	330
33.900000	359
34.000000	474
34.100000	0
34.700000	106
34.800000	174
34.800000	224
34.900000	236
34.900000	260
34.900000	460
35.000000	315
35.400000	71
35.400000	98
35.400000	139
35.400000	216
35.400000	269
35.400000	353
35.400000	378
35.400000	481
35.500000	281
35.500000	312
35.500000	336
35.500000	438
35.500000	480
35.600000	13
35.600000	70
35.600000	96
35.600000	145
35.600000	195
35.600000	249
35.600000	265
35.600000	300
35.600000	473
35.700000	448
35.700000	503
35.800000	138
35.800000	185
35.800000	325
36.000000	501
36.200000	500
36.300000	45
36.400000	161
36.400000	217
36.400000	502
36.500000	505
36.600000	258
36.700000	309
36.800000	389
37.000000	167
37.000000	298
37.000000	412
37.100000	209
37.100000	322
37.100000	323
37.100000	406
37.200000	29
37.200000	504
37.300000	319
37.300000	327
37.400000	119
37.400000	194
37.400000	197
37.400000	459
37.500000	7
37.500000	82
37.500000	88
37.500000	93
37.500000	282
37.500000	476
37.600000	112
37.600000	151
37.600000	173
37.600000	231
37.600000	264
37.600000	344
37.600000	418
37.600000	425
37.600000	493
37.800000	179
37.800000	191
37.800000	234
37.800000	266
37.800000	288
37.800000	347
37.900000	215
37.900000	289
37.900000	367
37.900000	382
38.000000	117
38.000000	146
38.000000	199
38.000000	233
38.000000	299
38.000000	403
38.000000	457
38.100000	3
38.100000	103
38.100000	110
38.100000	250
38.100000	275
38.100000	332
38.300000	5
38.400000	424
38.500000	33
38.600000	159
38.600000	247
38.600000	263
38.600000	426
38.700000	273
38.800000	17
38.800000	423
38.900000	59
38.900000	97
38.900000	135
38.900000	283
38.900000	284
38.900000	346
38.900000	365
38.900000	388
38.900000	393
38.900000	439
39.000000	419
39.100000	64
39.100000	132
39.100000	141
39.100000	189
39.100000	484
39.300000	485
39.400000	30
39.400000	343
39.500000	142
39.500000	301
39.600000	74
39.700000	1
39.700000	43
39.700000	214
39.700000	294
39.700000	383
39.700000	400
39.700000	451
39.800000	66
39.800000	409
39.900000	335
39.900000	368
40.000000	168
40.000000	320
40.100000	210
40.100000	230
40.100000	246
40.300000	240
40.300000	408
40.300000	483
40.400000	8
40.400000	20
40.400000	251
40.400000	253
40.400000	355
40.400000	445
40.500000	333
40.500000	500
40.600000	48
40.600000	170
40.600000	505
40.600000	525
40.700000	11
40.700000	32
40.700000	36
40.700000	81
40.700000	134
40.700000	211
40.700000	328
40.700000	470
40.700000	487
40.800000	101
40.800000	221
40.800000	259
40.800000	268
40.800000	303
40.800000	362
40.800000	523
40.900000	203
40.900000	239
40.900000	292
40.900000	449
40.900000	498
40.900000	524
41.000000	23
41.000000	235
41.000000	434
41.000000	522
41.100000	188
41.100000	526
41.200000	114
41.200000	297
41.200000	358
41.200000	411
41.200000	422
41.200000	521
41.300000	54
41.300000	56
41.300000	100
41.300000	262
41.300000	295
41.300000	494
41.400000	314
41.400000	334
41.400000	431
41.500000	202
41.500000	225
41.500000	360
41.500000	373
41.600000	68
41.600000	157
41.600000	184
41.600000	254
41.600000	392
41.700000	27
41.700000	140
41.700000	148
41.700000	187
41.700000	213
41.700000	242
41.700000	302
41.700000	308
41.700000	413
41.800000	39
41.800000	105
41.800000	341
41.800000	395
41.900000	329
41.900000	430
42.000000	137
42.000000	162
42.000000	182
42.000000	198
42.000000	440
42.100000	277
42.100000	313
42.200000	272
42.200000	357
42.200000	443
42.200000	477
42.300000	44
42.300000	261
42.300000	293
42.300000	306
42.300000	417
42.400000	176
42.400000	326
42.400000	350
42.400000	402
42.400000	428
42.500000	69
42.500000	133
42.500000	143
42.600000	31
42.600000	208
42.600000	496
42.700000	115
42.700000	150
42.700000	171
42.700000	186
42.700000	469
42.800000	55
42.800000	218
42.800000	305
42.900000	85
42.900000	385
42.900000	437
43.000000	34
43.000000	361
43.000000	436
43.000000	465
43.100000	200
43.100000	290
43.100000	390
43.100000	435
43.100000	453
43.200000	338
43.200000	462
43.200000	497
43.300000	22
43.300000	63
43.300000	296
43.300000	398
43.300000	446
43.300000	478
43.400000	76
43.400000	130
43.400000	414
43.400000	464
43.500000	163
43.600000	16
43.600000	26
43.600000	28
43.600000	113
43.600000	286
43.600000	331
43.600000	384
43.600000	427
43.700000	12
43.700000	107
43.700000	267
43.700000	500
43.800000	95
43.800000	245
43.800000	252
43.900000	118
43.900000	122
43.900000	205
43.900000	276
43.900000	420
43.900000	455
44.000000	38
44.000000	401
44.000000	456
44.000000	458
44.100000	40
44.100000	129
44.100000	180
44.100000	351
44.100000	461
44.100000	486
44.100000	492
44.200000	256
44.200000	307
44.300000	80
44.300000	84
44.300000	279
44.300000	380
44.300000	396
44.300000	416
44.400000	35
44.400000	223
44.400000	321
44.500000	454
44.600000	178
44.600000	232
44.600000	248
44.600000	260
44.600000	271
44.600000	291
44.700000	83
44.800000	2
44.800000	21
44.800000	77
44.800000	175
44.800000	255
44.800000	274
44.900000	304
44.900000	359
44.900000	378
44.900000	397
45.000000	154
45.000000	324
45.000000	381
45.100000	62
45.100000	169
45.100000	196
45.200000	244
45.200000	280
45.200000	374
45.300000	99
45.300000	201
45.300000	207
45.300000	285
45.400000	52
45.400000	53
45.400000	138
45.400000	156
45.400000	370
45.400000	489
45.500000	144
45.500000	236
45.500000	482
45.600000	71
45.600000	92
45.600000	237
45.600000	354
45.600000	415
45.700000	24
45.800000	60
45.800000	90
45.800000	219
45.800000	222
45.800000	463
45.900000	136
45.900000	139
45.900000	312
45.900000	345
45.900000	377
45.900000	438
45.900000	480
46.000000	6
46.000000	46
46.000000	165
46.000000	193
46.000000	379
46.000000	460
46.100000	25
46.100000	50
46.100000	106
46.100000	315
46.100000	325
46.200000	58
46.200000	98
46.200000	160
46.200000	372
46.300000	145
46.300000	258
46.300000	366
46.400000	212
46.400000	216
46.400000	387
46.400000	433
46.400000	475
46.500000	124
46.500000	353
46.500000	405
46.500000	429
46.500000	471
46.600000	18
46.600000	206
46.600000	220
46.600000	310
46.600000	336
46.600000	340
46.600000	432
46.700000	126
46.700000	183
46.700000	309
46.700000	364
46.800000	37
46.800000	164
46.800000	281
46.800000	288
46.800000	363
46.800000	386
46.900000	0
46.900000	287
46.900000	418
47.000000	10
47.000000	228
47.000000	275
47.000000	323
47.000000	407
47.100000	14
47.100000	86
47.100000	229
47.100000	238
47.100000	330
47.100000	349
47.100000	479
47.100000	522
47.200000	15
47.200000	128
47.200000	265
47.200000	282
47.200000	322
47.300000	29
47.300000	73
47.300000	79
47.300000	339
47.300000	344
47.300000	371
47.300000	376
47.300000	466
47.400000	185
47.400000	190
47.400000	269
47.400000	318
47.400000	352
47.400000	356
47.400000	525
47.500000	91
47.500000	104
47.500000	166
47.500000	342
47.500000	347
47.500000	348
47.500000	369
47.500000	526
47.600000	197
47.600000	224
47.600000	234
47.600000	263
47.600000	491
47.600000	524
47.700000	109
47.700000	131
47.700000	155
47.700000	172
47.700000	249
47.800000	94
47.800000	247
47.900000	112
47.900000	167
47.900000	241
47.900000	289
47.900000	298
48.000000	194
48.000000	243
48.000000	264
48.000000	317
48.100000	3
48.100000	5
48.100000	120
48.100000	406
48.100000	439
48.200000	179
48.200000	257
48.200000	523
48.300000	270
48.300000	450
48.300000	467
48.300000	484
48.300000	521
48.400000	250
48.400000	266
48.400000	367
48.400000	389
48.400000	481
48.500000	57
48.500000	70
48.500000	96
48.500000	97
48.500000	111
48.500000	217
48.500000	327
48.500000	444
48.600000	161
48.600000	173
48.600000	233
48.600000	284
48.700000	72
48.700000	127
48.700000	174
48.800000	61
48.800000	204
48.800000	283
48.800000	403
48.800000	474
48.900000	9
48.900000	87
48.900000	472
48.900000	485
49.000000	116
49.000000	473
49.100000	412
49.100000	448
49.200000	33
49.200000	42
49.200000	147
49.200000	316
49.200000	346
49.200000	391
49.200000	468
49.200000	476
49.200000	493
49.300000	119
49.400000	4
49.400000	17
49.400000	209
49.400000	215
49.400000	365
49.400000	426
49.400000	459
49.500000	64
49.500000	181
49.500000	301
49.500000	441
49.600000	8
49.600000	45
49.600000	67
49.600000	78
49.600000	88
49.600000	419
49.700000	343
49.700000	410
49.800000	36
49.800000	93
49.800000	146
49.800000	151
49.800000	153
49.800000	231
49.800000	278
49.800000	337
49.800000	488
49.900000	259
49.900000	368
50.000000	239
50.000000	409
50.000000	483
50.100000	41
50.100000	189
50.100000	199
50.100000	227
50.100000	311
50.100000	335
50.100000	355
50.100000	383
50.100000	408
50.100000	421
50.100000	424
50.100000	499
50.200000	49
50.300000	66
50.300000	74
50.300000	82
50.300000	214
50.300000	246
50.300000	334
50.300000	445
50.400000	103
50.400000	273
50.400000	294
50.400000	393
50.400000	498
50.500000	292
50.500000	341
50.500000	442
50.500000	452
50.500000	457
50.600000	32
50.600000	117
50.600000	240
50.600000	333
50.600000	382
50.700000	54
50.700000	191
50.700000	251
50.700000	360
50.700000	447
50.700000	451
50.800000	48
50.800000	253
50.800000	373
50.800000	425
50.900000	195
50.900000	299
50.900000	413
