174.330782	0
117.044604	1
31.826508	2
10.117993	3
113.604116	4
194.871687	5
82.645559	6
80.467730	7
72.172918	8
133.886138	9
17.354776	10
63.093694	11
84.992975	12
138.285873	13
160.753268	14
126.278714	15
69.410196	16
100.470323	17
64.515886	18
149.088068	19
69.079653	20
192.035802	21
178.923999	22
26.494365	23
60.349221	24
178.373914	25
119.748258	26
132.511967	27
195.018272	28
20.575300	29
185.911570	30
101.762691	31
166.752231	32
0.660555	33
57.502114	34
87.761992	35
92.856352	36
95.871755	37
176.505117	38
149.648175	39
33.712480	40
63.979341	41
33.787402	42
8.746053	43
13.758218	44
157.258960	45
70.354195	46
49.057787	47
153.828153	48
176.106707	49
198.403814	50
167.934496	51
190.058476	52
195.927851	53
45.840592	54
20.116699	55
143.242096	56
86.024952	57
186.266142	58
123.771769	59
186.230325	60
29.886695	61
27.759654	62
177.254088	63
107.263184	64
77.220908	65
40.504545	66
154.463162	67
52.637758	68
140.949613	69
143.614618	70
6.257411	71
130.361132	72
181.744657	73
35.013301	74
114.421616	75
187.189218	76
68.992916	77
17.521640	78
114.369589	79
39.853294	80
178.240387	81
11.665524	82
183.359279	83
131.157482	84
169.507599	85
41.173702	86
103.598502	87
8.787991	88
44.505571	89
47.646515	90
5.357054	91
52.482057	92
148.273046	93
174.814896	94
155.015410	95
39.499152	96
104.165123	97
178.452407	98
147.980112	99
163.165883	100
192.115407	101
96.001107	102
124.200199	103
105.768508	104
189.500451	105
150.435687	106
97.275687	107
182.080941	108
135.622951	109
115.045541	110
176.188729	111
78.509402	112
80.226242	113
72.955889	114
114.547662	115
64.762281	116
21.214146	117
39.494324	118
111.617796	119
46.442784	120
13.446078	121
192.408908	122
13.040337	123
26.707741	124
172.191167	125
81.766552	126
80.367412	127
2.674620	128
9.792450	129
108.662118	130
34.210788	131
85.762865	132
61.645297	133
110.874197	134
173.952168	135
187.942677	136
16.237406	137
140.068046	138
131.230782	139
143.451028	140
62.760737	141
27.356381	142
197.226437	143
165.209529	144
187.420793	145
198.547588	146
68.715741	147
20.297410	148
54.468290	149
49.965394	150
186.079541	151
61.519757	152
28.436992	153
137.716195	154
14.989098	155
107.108039	156
152.823339	157
30.876085	158
1.915372	159
40.363183	160
28.435168	161
177.838105	162
121.694100	163
125.693550	164
39.591380	165
168.299689	166
161.911859	167
189.360676	168
101.903927	169
161.773220	170
119.295544	171
55.890201	172
85.141919	173
156.018355	174
148.970739	175
92.066729	176
118.570668	177
66.979383	178
180.455601	179
155.030552	180
101.216822	181
134.375193	182
5.250670	183
187.479352	184
64.410539	185
9.824302	186
77.237620	187
187.423559	188
58.670535	189
159.205104	190
85.468773	191
160.866598	192
72.274864	193
72.352697	194
17.605180	195
73.972650	196
162.775984	197
73.293885	198
123.849780	199
80.180974	200
55.029162	201
49.987790	202
160.275945	203
133.349126	204
49.760354	205
34.845004	206
9.371093	207
78.586248	208
75.442573	209
66.823173	210
7.001880	211
127.551319	212
35.179709	213
172.758455	214
146.008593	215
110.177789	216
135.489941	217
124.491242	218
53.030559	219
56.992410	220
197.306799	221
5.081603	222
4.636279	223
67.658861	224
191.719375	225
184.912138	226
76.370914	227
75.364046	228
67.392260	229
29.993467	230
151.053626	231
196.311324	232
28.864197	233
38.195944	234
165.106045	235
75.137507	236
108.000770	237
158.030599	238
57.017494	239
141.682136	240
40.943738	241
176.104327	242
61.438002	243
151.936975	244
98.561830	245
169.578863	246
43.651558	247
97.312534	248
2.090661	249
166.742971	250
95.166973	251
142.101513	252
4.385127	253
88.617477	254
137.676163	255
81.053553	256
62.351089	257
89.775880	258
123.013106	259
88.828751	260
72.313342	261
54.425250	262
178.544494	263
108.556028	264
11.474012	265
139.732043	266
158.015296	267
117.452137	268
183.475200	269
49.550622	270
182.752885	271
36.556177	272
32.162084	273
189.005677	274
152.622690	275
161.105828	276
64.420722	277
152.171528	278
93.683654	279
126.763632	280
152.013131	281
158.667132	282
155.493141	283
150.537006	284
171.038714	285
90.408847	286
24.011137	287
22.592633	288
11.458449	289
140.365591	290
163.570839	291
27.798331	292
165.738441	293
63.627166	294
39.326789	295
127.118263	296
50.210244	297
24.905580	298
186.456716	299
0.735829	300
25.407280	301
59.582588	302
74.048232	303
81.672131	304
123.992791	305
127.494957	306
27.039799	307
136.863782	308
154.232341	309
18.531956	310
72.575252	311
157.853614	312
123.100479	313
62.771164	314
37.274038	315
82.064657	316
155.909697	317
108.536279	318
76.020041	319
68.792608	320
140.571449	321
117.783213	322
118.033642	323
179.068645	324
82.789058	325
197.359501	326
162.151708	327
189.570250	328
199.891626	329
91.028512	330
189.326362	331
131.127132	332
189.368467	333
110.999842	334
192.402912	335
1.514308	336
132.080021	337
33.735757	338
5.297030	339
114.505573	340
167.283196	341
47.780156	342
173.835969	343
120.453732	344
32.934281	345
175.681511	346
169.040152	347
126.875372	348
121.024406	349
124.371750	350
19.933938	351
55.917143	352
151.319905	353
191.842883	354
117.560959	355
141.198596	356
193.959360	357
74.353623	358
178.385091	359
96.902421	360
1.217910	361
29.704893	362
102.608294	363
196.458241	364
191.009604	365
17.024786	366
172.555614	367
139.357222	368
49.582231	369
44.720795	370
136.478249	371
120.382367	372
47.829457	373
45.390382	374
145.524631	375
130.655031	376
20.756583	377
86.389563	378
77.555224	379
77.439629	380
123.656028	381
54.059577	382
31.967549	383
68.488655	384
101.831757	385
60.710565	386
138.749089	387
170.585391	388
7.956974	389
103.458157	390
58.147944	391
116.456139	392
50.380660	393
111.532046	394
143.829606	395
174.807642	396
78.834906	397
74.025293	398
18.206974	399
98.648729	400
186.741936	401
87.636120	402
91.968124	403
68.722272	404
124.833890	405
160.020433	406
91.155079	407
78.102449	408
165.810180	409
54.948804	410
16.793457	411
161.538645	412
116.422201	413
88.735433	414
51.415558	415
158.884208	416
128.972863	417
141.636262	418
11.321136	419
166.916061	420
29.645866	421
133.231856	422
166.980994	423
92.131375	424
156.222510	425
187.341476	426
101.556307	427
35.285389	428
6.343483	429
26.010418	430
196.045442	431
177.176433	432
101.882747	433
37.203242	434
28.831517	435
169.335158	436
89.365882	437
37.412190	438
171.771186	439
143.705614	440
191.763038	441
56.548803	442
39.000328	443
131.915483	444
108.957716	445
182.494521	446
198.482675	447
175.963666	448
46.844810	449
46.432542	450
80.867556	451
91.761190	452
143.967909	453
117.410932	454
87.438236	455
161.724266	456
139.023275	457
46.320625	458
85.045230	459
76.005013	460
149.005718	461
64.291754	462
65.405802	463
113.429735	464
87.918921	465
67.251794	466
106.238330	467
90.104180	468
123.952242	469
140.876507	470
166.579569	471
143.753234	472
59.815574	473
9.479640	474
120.961221	475
34.048351	476
156.995968	477
36.074206	478
188.321412	479
85.653289	480
172.881564	481
2.512289	482
21.247895	483
48.068495	484
199.647899	485
22.666426	486
129.897995	487
125.434867	488
118.057513	489
103.839050	490
71.645074	491
155.718107	492
144.799580	493
48.120320	494
85.636091	495
96.228500	496
165.459437	497
29.341538	498
155.556768	499
